; matrix-scan  -quick -v 2 -m results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf -matrix_format transfac -i data/leaderboard/train/CHS/GABPA/THC_0866.fasta -seq_format fasta -bgfile bg_models/equiprobable_1str.tsv -bg_pseudo 0.01 -pseudo 1 -decimals 1 -2str -return sites -uth rank_pm 1 -n score
; Quick counting mode           
; Input files
;	data/leaderboard/train/CHS/GABPA/THC_0866.fasta
;	bg_models/equiprobable_1str.tsv
; Matrix files
;	results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf
; Sequence format      
; Pseudo counts        
; Background model
;	file
;
;	sensitive
;	0.01
;
;	a	0.25000
;	c	0.25000
;	g	0.25000
;	t	0.25000
; Thresholds	upper
;	NA	1    
; Output columns
;	seq_id
;	ft_type
;	ft_name
;	strand
;	start
;	end
;	sequence
;	weight
#seq_id	ft_name	strand	start	end	weight
hg38_chr17_44070501_44070975_+	cluster_1_node_4_2motifs	R	249	258	4.9
hg38_chr17_44095684_44096317_+	cluster_1_node_4_2motifs	R	504	513	9.9
hg38_chr17_44186440_44187330_+	cluster_1_node_4_2motifs	R	551	560	8.4
hg38_chr17_44200290_44200608_+	cluster_1_node_4_2motifs	D	116	125	5.7
hg38_chr17_44503314_44503928_+	cluster_1_node_4_2motifs	D	392	401	11.6
hg38_chr17_44899260_44899615_+	cluster_1_node_4_2motifs	D	261	270	4.8
hg38_chr17_44947696_44948029_+	cluster_1_node_4_2motifs	D	184	193	9.2
hg38_chr17_45051454_45051747_+	cluster_1_node_4_2motifs	R	207	216	5.1
hg38_chr17_45060960_45061297_+	cluster_1_node_4_2motifs	D	155	164	5.2
hg38_chr17_45147391_45147739_+	cluster_1_node_4_2motifs	R	53	62	8.8
hg38_chr17_4555249_4555813_+	cluster_1_node_4_2motifs	R	257	266	7.0
hg38_chr17_46193907_46194380_+	cluster_1_node_4_2motifs	R	237	246	7.4
hg38_chr17_46922860_46923361_+	cluster_1_node_4_2motifs	R	263	272	7.9
hg38_chr17_47001167_47001506_+	cluster_1_node_4_2motifs	D	115	124	10.3
hg38_chr17_47067092_47067641_+	cluster_1_node_4_2motifs	R	432	441	9.4
hg38_chr17_4731190_4731666_+	cluster_1_node_4_2motifs	D	237	246	11.1
hg38_chr17_47831380_47831749_+	cluster_1_node_4_2motifs	R	207	216	5.8
hg38_chr17_47895747_47896769_+	cluster_1_node_4_2motifs	D	804	813	8.3
hg38_chr17_48047695_48048422_+	cluster_1_node_4_2motifs	R	311	320	5.1
hg38_chr17_48107471_48107927_+	cluster_1_node_4_2motifs	R	186	195	5.6
hg38_chr17_4834066_4834425_+	cluster_1_node_4_2motifs	D	186	195	7.9
hg38_chr17_48908135_48908579_+	cluster_1_node_4_2motifs	R	353	362	8.9
hg38_chr17_48944488_48945093_+	cluster_1_node_4_2motifs	D	377	386	7.1
hg38_chr17_48996114_48996447_+	cluster_1_node_4_2motifs	D	144	153	4.7
hg38_chr17_4940199_4940852_+	cluster_1_node_4_2motifs	R	291	300	8.7
hg38_chr17_4947213_4949167_+	cluster_1_node_4_2motifs	D	322	331	11.1
hg38_chr17_49788405_49788855_+	cluster_1_node_4_2motifs	R	236	245	11.6
hg38_chr17_49968355_49968786_+	cluster_1_node_4_2motifs	R	216	225	8.4
hg38_chr17_49998317_49998674_+	cluster_1_node_4_2motifs	R	143	152	11.1
hg38_chr17_50151219_50152360_+	cluster_1_node_4_2motifs	R	577	586	5.8
hg38_chr17_50372918_50373421_+	cluster_1_node_4_2motifs	D	266	275	11.6
hg38_chr17_50478673_50478950_+	cluster_1_node_4_2motifs	D	127	136	4.7
hg38_chr17_50707689_50708138_+	cluster_1_node_4_2motifs	D	121	130	7.0
hg38_chr17_5111789_5112059_+	cluster_1_node_4_2motifs	D	208	217	4.2
hg38_chr17_51153172_51153783_+	cluster_1_node_4_2motifs	R	280	289	8.7
hg38_chr17_51166456_51166925_+	cluster_1_node_4_2motifs	R	237	246	6.7
hg38_chr17_51260254_51260855_+	cluster_1_node_4_2motifs	R	530	539	6.0
hg38_chr17_5191681_5192238_+	cluster_1_node_4_2motifs	D	366	375	9.4
hg38_chr17_5419604_5420020_+	cluster_1_node_4_2motifs	R	152	161	5.3
hg38_chr17_5438935_5439440_+	cluster_1_node_4_2motifs	R	233	242	8.3
hg38_chr17_5468823_5469387_+	cluster_1_node_4_2motifs	D	238	247	10.9
hg38_chr17_5485997_5487015_+	cluster_1_node_4_2motifs	D	867	876	6.8
hg38_chr17_55750881_55751214_+	cluster_1_node_4_2motifs	R	237	246	4.6
hg38_chr17_57849749_57850317_+	cluster_1_node_4_2motifs	R	304	313	8.4
hg38_chr17_58007187_58007471_+	cluster_1_node_4_2motifs	R	100	109	6.0
hg38_chr17_58352032_58352455_+	cluster_1_node_4_2motifs	D	193	202	11.1
hg38_chr17_58517653_58518534_+	cluster_1_node_4_2motifs	R	559	568	11.1
hg38_chr17_58692379_58692750_+	cluster_1_node_4_2motifs	D	176	185	6.2
hg38_chr17_59154738_59155318_+	cluster_1_node_4_2motifs	R	201	210	5.5
hg38_chr17_59209774_59210241_+	cluster_1_node_4_2motifs	R	183	192	7.4
hg38_chr17_59619366_59620096_+	cluster_1_node_4_2motifs	R	250	259	9.2
hg38_chr17_59707180_59707910_+	cluster_1_node_4_2motifs	R	458	467	11.6
hg38_chr17_60078770_60079218_+	cluster_1_node_4_2motifs	D	189	198	7.5
hg38_chr17_60392107_60392592_+	cluster_1_node_4_2motifs	D	121	130	9.4
hg38_chr17_60677193_60677854_+	cluster_1_node_4_2motifs	R	637	646	7.5
hg38_chr17_62423646_62424072_+	cluster_1_node_4_2motifs	R	209	218	7.3
hg38_chr17_63446266_63446621_+	cluster_1_node_4_2motifs	R	106	115	11.1
hg38_chr17_63550220_63550740_+	cluster_1_node_4_2motifs	D	329	338	8.4
hg38_chr17_63600605_63601147_+	cluster_1_node_4_2motifs	R	396	405	7.5
hg38_chr17_63741775_63742253_+	cluster_1_node_4_2motifs	D	236	245	6.6
hg38_chr17_63773513_63774226_+	cluster_1_node_4_2motifs	R	230	239	7.5
hg38_chr17_63826851_63827602_+	cluster_1_node_4_2motifs	D	156	165	8.6
hg38_chr17_63842741_63843393_+	cluster_1_node_4_2motifs	R	429	438	6.6
hg38_chr17_6443717_6444097_+	cluster_1_node_4_2motifs	D	105	114	8.4
hg38_chr17_64496942_64497277_+	cluster_1_node_4_2motifs	R	166	175	8.3
hg38_chr17_64506498_64507024_+	cluster_1_node_4_2motifs	R	257	266	10.9
hg38_chr17_64837058_64837330_+	cluster_1_node_4_2motifs	R	209	218	8.7
hg38_chr17_65123042_65123623_+	cluster_1_node_4_2motifs	R	341	350	6.7
hg38_chr17_6640512_6641323_+	cluster_1_node_4_2motifs	D	185	194	8.3
hg38_chr17_6651342_6651825_+	cluster_1_node_4_2motifs	D	270	279	7.8
hg38_chr17_67366318_67366861_+	cluster_1_node_4_2motifs	R	262	271	8.1
hg38_chr17_67717566_67717912_+	cluster_1_node_4_2motifs	D	115	124	9.3
hg38_chr17_67993678_67994201_+	cluster_1_node_4_2motifs	D	144	153	6.0
hg38_chr17_68512177_68512643_+	cluster_1_node_4_2motifs	D	243	252	5.3
hg38_chr17_7014423_7015016_+	cluster_1_node_4_2motifs	R	216	225	9.9
hg38_chr17_714603_715119_+	cluster_1_node_4_2motifs	D	248	257	10.9
hg38_chr17_72030497_72030774_+	cluster_1_node_4_2motifs	D	253	262	9.2
hg38_chr17_7239494_7240156_+	cluster_1_node_4_2motifs	D	377	386	11.1
hg38_chr17_7251749_7252785_+	cluster_1_node_4_2motifs	R	907	916	8.6
hg38_chr17_7308061_7308502_+	cluster_1_node_4_2motifs	R	174	183	10.9
hg38_chr17_7315073_7315798_+	cluster_1_node_4_2motifs	D	309	318	8.1
hg38_chr17_73193458_73193751_+	cluster_1_node_4_2motifs	D	173	182	8.8
hg38_chr17_73232068_73232580_+	cluster_1_node_4_2motifs	D	208	217	8.5
hg38_chr17_73312088_73312389_+	cluster_1_node_4_2motifs	D	137	146	6.2
hg38_chr17_74203511_74203883_+	cluster_1_node_4_2motifs	R	154	163	5.5
hg38_chr17_7435103_7435546_+	cluster_1_node_4_2motifs	R	155	164	4.6
hg38_chr17_74776204_74776550_+	cluster_1_node_4_2motifs	D	180	189	9.4
hg38_chr17_74873098_74873477_+	cluster_1_node_4_2motifs	R	136	145	5.2
hg38_chr17_75012298_75013061_+	cluster_1_node_4_2motifs	R	652	661	7.6
hg38_chr17_75035159_75035539_+	cluster_1_node_4_2motifs	D	166	175	7.5
hg38_chr17_75046808_75047311_+	cluster_1_node_4_2motifs	R	159	168	8.6
hg38_chr17_75109801_75110103_+	cluster_1_node_4_2motifs	R	167	176	5.5
hg38_chr17_75131366_75132011_+	cluster_1_node_4_2motifs	R	395	404	8.4
hg38_chr17_75271235_75271508_+	cluster_1_node_4_2motifs	R	90	99	6.2
hg38_chr17_75289416_75289688_+	cluster_1_node_4_2motifs	D	182	191	4.7
hg38_chr17_75393842_75394214_+	cluster_1_node_4_2motifs	D	160	169	7.7
hg38_chr17_75405513_75405864_+	cluster_1_node_4_2motifs	D	162	171	5.0
hg38_chr17_75456457_75456765_+	cluster_1_node_4_2motifs	R	162	171	8.4
hg38_chr17_75516254_75516553_+	cluster_1_node_4_2motifs	D	136	145	8.3
hg38_chr17_75589096_75589488_+	cluster_1_node_4_2motifs	R	193	202	4.3
hg38_chr17_75667004_75667492_+	cluster_1_node_4_2motifs	R	313	322	8.8
hg38_chr17_7572340_7572837_+	cluster_1_node_4_2motifs	D	253	262	9.2
hg38_chr17_7573611_7573915_+	cluster_1_node_4_2motifs	D	157	166	7.6
hg38_chr17_7583880_7584257_+	cluster_1_node_4_2motifs	R	221	230	8.5
hg38_chr17_75904896_75905275_+	cluster_1_node_4_2motifs	R	191	200	10.9
hg38_chr17_75979441_75979805_+	cluster_1_node_4_2motifs	D	163	172	7.5
hg38_chr17_76029407_76029678_+	cluster_1_node_4_2motifs	R	185	194	5.4
hg38_chr17_76103554_76103974_+	cluster_1_node_4_2motifs	D	215	224	9.4
hg38_chr17_76671508_76672105_+	cluster_1_node_4_2motifs	D	237	246	5.2
hg38_chr17_76726445_76727316_+	cluster_1_node_4_2motifs	D	393	402	11.6
hg38_chr17_76737301_76737826_+	cluster_1_node_4_2motifs	R	94	103	8.6
hg38_chr17_7685928_7687076_+	cluster_1_node_4_2motifs	R	946	955	8.1
hg38_chr17_77088393_77088889_+	cluster_1_node_4_2motifs	D	237	246	11.6
hg38_chr17_77958379_77958766_+	cluster_1_node_4_2motifs	D	239	248	8.1
hg38_chr17_78378436_78378879_+	cluster_1_node_4_2motifs	R	368	377	7.4
hg38_chr17_7843138_7843744_+	cluster_1_node_4_2motifs	D	42	51	5.7
hg38_chr17_7857622_7858021_+	cluster_1_node_4_2motifs	R	370	379	4.8
hg38_chr17_78840797_78841232_+	cluster_1_node_4_2motifs	D	301	310	8.5
hg38_chr17_79009459_79009942_+	cluster_1_node_4_2motifs	D	302	311	7.1
hg38_chr17_7931711_7932258_+	cluster_1_node_4_2motifs	D	258	267	9.0
hg38_chr17_79797031_79797658_+	cluster_1_node_4_2motifs	R	353	362	11.6
hg38_chr17_80036462_80036779_+	cluster_1_node_4_2motifs	R	196	205	5.5
hg38_chr17_80219518_80219852_+	cluster_1_node_4_2motifs	R	165	174	7.9
hg38_chr17_80415005_80415665_+	cluster_1_node_4_2motifs	R	152	161	11.6
hg38_chr17_80454488_80455079_+	cluster_1_node_4_2motifs	R	264	273	6.0
hg38_chr17_81034885_81035173_+	cluster_1_node_4_2motifs	D	43	52	4.8
hg38_chr17_8120467_8120890_+	cluster_1_node_4_2motifs	R	39	48	5.4
hg38_chr17_81238959_81239468_+	cluster_1_node_4_2motifs	R	351	360	7.8
hg38_chr17_8126532_8126804_+	cluster_1_node_4_2motifs	D	149	158	8.4
hg38_chr17_81295073_81295738_+	cluster_1_node_4_2motifs	R	257	266	11.6
hg38_chr17_81345541_81345950_+	cluster_1_node_4_2motifs	R	207	216	7.5
hg38_chr17_81398528_81398915_+	cluster_1_node_4_2motifs	R	171	180	4.6
hg38_chr17_81419326_81419884_+	cluster_1_node_4_2motifs	D	384	393	6.0
hg38_chr17_8151128_8151448_+	cluster_1_node_4_2motifs	R	273	282	9.4
hg38_chr17_81514606_81515523_+	cluster_1_node_4_2motifs	D	787	796	9.3
hg38_chr17_8154237_8154510_+	cluster_1_node_4_2motifs	R	253	262	3.6
hg38_chr17_81552291_81552675_+	cluster_1_node_4_2motifs	R	170	179	5.4
hg38_chr17_81552948_81553332_+	cluster_1_node_4_2motifs	D	99	108	8.7
hg38_chr17_8156353_8157027_+	cluster_1_node_4_2motifs	D	127	136	7.4
hg38_chr17_81636969_81637293_+	cluster_1_node_4_2motifs	D	282	291	3.1
hg38_chr17_81666403_81666976_+	cluster_1_node_4_2motifs	R	327	336	9.4
hg38_chr17_81683744_81684228_+	cluster_1_node_4_2motifs	R	252	261	7.1
hg38_chr17_81703168_81703573_+	cluster_1_node_4_2motifs	D	201	210	8.6
hg38_chr17_8173731_8174000_+	cluster_1_node_4_2motifs	D	120	129	6.8
hg38_chr17_81833188_81833549_+	cluster_1_node_4_2motifs	R	97	106	11.6
hg38_chr17_81860727_81861317_+	cluster_1_node_4_2motifs	R	351	360	8.1
hg38_chr17_81871001_81871524_+	cluster_1_node_4_2motifs	D	378	387	11.6
hg38_chr17_81891386_81891880_+	cluster_1_node_4_2motifs	D	229	238	11.6
hg38_chr17_81917965_81918349_+	cluster_1_node_4_2motifs	D	258	267	7.9
hg38_chr17_81977379_81977926_+	cluster_1_node_4_2motifs	R	162	171	10.9
hg38_chr17_82022607_82023143_+	cluster_1_node_4_2motifs	R	223	232	6.2
hg38_chr17_82051689_82052120_+	cluster_1_node_4_2motifs	R	205	214	11.1
hg38_chr17_82065608_82066059_+	cluster_1_node_4_2motifs	R	196	205	5.0
hg38_chr17_82098307_82098699_+	cluster_1_node_4_2motifs	D	188	197	7.1
hg38_chr17_82212631_82213136_+	cluster_1_node_4_2motifs	R	86	95	6.2
hg38_chr17_8222898_8223299_+	cluster_1_node_4_2motifs	D	327	336	9.4
hg38_chr17_8226772_8227093_+	cluster_1_node_4_2motifs	D	159	168	7.2
hg38_chr17_82450545_82451148_+	cluster_1_node_4_2motifs	D	219	228	10.9
hg38_chr17_82458156_82458637_+	cluster_1_node_4_2motifs	D	415	424	5.4
hg38_chr17_82519432_82519736_+	cluster_1_node_4_2motifs	R	147	156	7.4
hg38_chr17_82648288_82648605_+	cluster_1_node_4_2motifs	R	150	159	10.9
hg38_chr17_83051506_83051955_+	cluster_1_node_4_2motifs	R	397	406	4.3
hg38_chr17_83079312_83079647_+	cluster_1_node_4_2motifs	D	160	169	4.7
hg38_chr17_8376465_8377086_+	cluster_1_node_4_2motifs	R	263	272	6.2
hg38_chr17_8382953_8383340_+	cluster_1_node_4_2motifs	D	251	260	5.8
hg38_chr19_10106058_10106635_+	cluster_1_node_4_2motifs	R	273	282	11.6
hg38_chr19_10119670_10120148_+	cluster_1_node_4_2motifs	D	251	260	7.9
hg38_chr19_10194150_10194970_+	cluster_1_node_4_2motifs	R	251	260	11.1
hg38_chr19_10380324_10380713_+	cluster_1_node_4_2motifs	D	185	194	7.0
hg38_chr19_1039973_1040413_+	cluster_1_node_4_2motifs	D	329	338	5.3
hg38_chr19_10403343_10403904_+	cluster_1_node_4_2motifs	D	224	233	6.7
hg38_chr19_10653648_10654091_+	cluster_1_node_4_2motifs	D	187	196	6.3
hg38_chr19_10717580_10718152_+	cluster_1_node_4_2motifs	D	252	261	5.5
hg38_chr19_10928479_10929033_+	cluster_1_node_4_2motifs	D	241	250	11.1
hg38_chr19_10960672_10961167_+	cluster_1_node_4_2motifs	R	475	484	6.3
hg38_chr19_1103667_1104032_+	cluster_1_node_4_2motifs	D	171	180	7.4
hg38_chr19_11088894_11089262_+	cluster_1_node_4_2motifs	R	148	157	6.3
hg38_chr19_11137787_11138073_+	cluster_1_node_4_2motifs	R	5	14	7.9
hg38_chr19_11346320_11346631_+	cluster_1_node_4_2motifs	R	157	166	4.1
hg38_chr19_11374694_11375021_+	cluster_1_node_4_2motifs	D	161	170	7.1
hg38_chr19_11435285_11435882_+	cluster_1_node_4_2motifs	R	318	327	11.6
hg38_chr19_11505661_11506058_+	cluster_1_node_4_2motifs	R	172	181	11.1
hg38_chr19_11528986_11529437_+	cluster_1_node_4_2motifs	D	7	16	4.4
hg38_chr19_11559074_11559504_+	cluster_1_node_4_2motifs	R	173	182	8.4
hg38_chr19_1174073_1174545_+	cluster_1_node_4_2motifs	D	170	179	11.6
hg38_chr19_11766794_11767256_+	cluster_1_node_4_2motifs	R	387	396	6.2
hg38_chr19_11924921_11925237_+	cluster_1_node_4_2motifs	R	164	173	8.0
hg38_chr19_11987525_11987968_+	cluster_1_node_4_2motifs	R	99	108	5.3
hg38_chr19_12163001_12163367_+	cluster_1_node_4_2motifs	R	261	270	7.6
hg38_chr19_12294845_12295140_+	cluster_1_node_4_2motifs	D	88	97	4.2
hg38_chr19_1249230_1249610_+	cluster_1_node_4_2motifs	D	198	207	8.1
hg38_chr19_12550825_12551782_+	cluster_1_node_4_2motifs	D	505	514	7.3
hg38_chr19_1259154_1259595_+	cluster_1_node_4_2motifs	D	207	216	10.3
hg38_chr19_12610502_12611723_+	cluster_1_node_4_2motifs	D	646	655	8.1
hg38_chr19_12669188_12669976_+	cluster_1_node_4_2motifs	R	477	486	11.6
hg38_chr19_12681603_12682127_+	cluster_1_node_4_2motifs	R	296	305	8.1
hg38_chr19_12696340_12696904_+	cluster_1_node_4_2motifs	D	297	306	10.9
hg38_chr19_1275374_1275674_+	cluster_1_node_4_2motifs	D	161	170	6.7
hg38_chr19_12778307_12778646_+	cluster_1_node_4_2motifs	D	159	168	6.7
hg38_chr19_12790154_12790458_+	cluster_1_node_4_2motifs	D	178	187	9.4
hg38_chr19_12792450_12792817_+	cluster_1_node_4_2motifs	R	177	186	8.4
hg38_chr19_12806355_12806758_+	cluster_1_node_4_2motifs	R	222	231	5.8
hg38_chr19_12933563_12933993_+	cluster_1_node_4_2motifs	D	107	116	5.8
hg38_chr19_12945596_12946010_+	cluster_1_node_4_2motifs	R	245	254	11.1
hg38_chr19_13150042_13150611_+	cluster_1_node_4_2motifs	D	297	306	8.5
hg38_chr19_13151490_13152121_+	cluster_1_node_4_2motifs	R	569	578	8.7
hg38_chr19_13164400_13164848_+	cluster_1_node_4_2motifs	D	281	290	10.2
hg38_chr19_1354726_1355016_+	cluster_1_node_4_2motifs	D	78	87	7.2
hg38_chr19_13747668_13748077_+	cluster_1_node_4_2motifs	D	244	253	10.9
hg38_chr19_13774170_13774660_+	cluster_1_node_4_2motifs	D	255	264	6.2
hg38_chr19_1383625_1384101_+	cluster_1_node_4_2motifs	R	167	176	3.9
hg38_chr19_13847641_13847994_+	cluster_1_node_4_2motifs	D	157	166	10.9
hg38_chr19_13906144_13906466_+	cluster_1_node_4_2motifs	R	128	137	9.4
hg38_chr19_13952230_13952704_+	cluster_1_node_4_2motifs	R	259	268	11.1
hg38_chr19_14081201_14081605_+	cluster_1_node_4_2motifs	D	134	143	8.7
hg38_chr19_14136278_14137341_+	cluster_1_node_4_2motifs	R	111	120	7.9
hg38_chr19_14207286_14207612_+	cluster_1_node_4_2motifs	R	56	65	5.2
hg38_chr19_1438121_1438518_+	cluster_1_node_4_2motifs	R	200	209	6.6
hg38_chr19_1439963_1440306_+	cluster_1_node_4_2motifs	R	184	193	11.1
hg38_chr19_14518310_14518682_+	cluster_1_node_4_2motifs	D	221	230	5.3
hg38_chr19_14571828_14572383_+	cluster_1_node_4_2motifs	D	254	263	5.5
hg38_chr19_14689774_14690278_+	cluster_1_node_4_2motifs	R	277	286	9.3
hg38_chr19_1478944_1479836_+	cluster_1_node_4_2motifs	D	641	650	11.1
hg38_chr19_1490734_1491161_+	cluster_1_node_4_2motifs	D	290	299	4.1
hg38_chr19_15223380_15223717_+	cluster_1_node_4_2motifs	D	298	307	4.5
hg38_chr19_15379147_15379540_+	cluster_1_node_4_2motifs	R	212	221	7.2
hg38_chr19_15836736_15837166_+	cluster_1_node_4_2motifs	D	196	205	7.9
hg38_chr19_1605407_1605776_+	cluster_1_node_4_2motifs	D	164	173	8.7
hg38_chr19_16111523_16112071_+	cluster_1_node_4_2motifs	D	352	361	8.4
hg38_chr19_16184926_16185663_+	cluster_1_node_4_2motifs	R	282	291	11.1
hg38_chr19_16197515_16198186_+	cluster_1_node_4_2motifs	R	395	404	11.1
hg38_chr19_16495908_16496476_+	cluster_1_node_4_2motifs	D	236	245	8.3
hg38_chr19_16542178_16542788_+	cluster_1_node_4_2motifs	R	352	361	11.6
hg38_chr19_16572332_16572828_+	cluster_1_node_4_2motifs	R	244	253	8.4
hg38_chr19_16659861_16660380_+	cluster_1_node_4_2motifs	R	277	286	8.4
hg38_chr19_17075597_17075870_+	cluster_1_node_4_2motifs	R	148	157	8.4
hg38_chr19_17215042_17215797_+	cluster_1_node_4_2motifs	D	305	314	9.3
hg38_chr19_17226126_17226505_+	cluster_1_node_4_2motifs	R	136	145	8.5
hg38_chr19_17267184_17267663_+	cluster_1_node_4_2motifs	D	263	272	8.1
hg38_chr19_17309053_17310022_+	cluster_1_node_4_2motifs	D	285	294	11.1
hg38_chr19_17336835_17337607_+	cluster_1_node_4_2motifs	D	62	71	7.2
hg38_chr19_17419542_17420170_+	cluster_1_node_4_2motifs	D	455	464	8.3
hg38_chr19_17719202_17719574_+	cluster_1_node_4_2motifs	D	229	238	7.8
hg38_chr19_17859578_17860124_+	cluster_1_node_4_2motifs	R	299	308	7.1
hg38_chr19_18152259_18153197_+	cluster_1_node_4_2motifs	D	207	216	9.0
hg38_chr19_18322815_18323282_+	cluster_1_node_4_2motifs	D	234	243	9.4
hg38_chr19_18417518_18417925_+	cluster_1_node_4_2motifs	R	211	220	10.3
hg38_chr19_1847964_1848621_+	cluster_1_node_4_2motifs	R	300	309	11.1
hg38_chr19_18522160_18522598_+	cluster_1_node_4_2motifs	D	192	201	8.6
hg38_chr19_18557651_18558017_+	cluster_1_node_4_2motifs	R	232	241	8.3
hg38_chr19_18571549_18572042_+	cluster_1_node_4_2motifs	R	138	147	8.4
hg38_chr19_1863963_1864391_+	cluster_1_node_4_2motifs	R	279	288	6.7
hg38_chr19_1875939_1876377_+	cluster_1_node_4_2motifs	D	247	256	9.4
hg38_chr19_1885222_1885767_+	cluster_1_node_4_2motifs	R	291	300	11.6
hg38_chr19_18919233_18919931_+	cluster_1_node_4_2motifs	R	454	463	8.3
hg38_chr19_19033629_19034024_+	cluster_1_node_4_2motifs	R	77	86	7.9
hg38_chr19_1905593_1905948_+	cluster_1_node_4_2motifs	D	160	169	5.8
hg38_chr19_19146027_19146404_+	cluster_1_node_4_2motifs	R	152	161	10.1
hg38_chr19_19191892_19192650_+	cluster_1_node_4_2motifs	R	260	269	6.0
hg38_chr19_19320415_19320921_+	cluster_1_node_4_2motifs	R	360	369	4.5
hg38_chr19_19366749_19367163_+	cluster_1_node_4_2motifs	R	196	205	10.1
hg38_chr19_19385428_19386269_+	cluster_1_node_4_2motifs	R	350	359	10.1
hg38_chr19_19405396_19405754_+	cluster_1_node_4_2motifs	D	163	172	5.6
hg38_chr19_1942026_1942457_+	cluster_1_node_4_2motifs	R	382	391	7.7
hg38_chr19_19515939_19516469_+	cluster_1_node_4_2motifs	R	277	286	10.1
hg38_chr19_19663509_19664106_+	cluster_1_node_4_2motifs	D	176	185	11.6
hg38_chr19_19821553_19821980_+	cluster_1_node_4_2motifs	R	212	221	6.2
hg38_chr19_21020462_21020835_+	cluster_1_node_4_2motifs	D	170	179	6.2
hg38_chr19_21329256_21329608_+	cluster_1_node_4_2motifs	R	117	126	6.2
hg38_chr19_2151484_2152121_+	cluster_1_node_4_2motifs	R	126	135	6.0
hg38_chr19_21851887_21852233_+	cluster_1_node_4_2motifs	R	197	206	6.7
hg38_chr19_2236609_2237037_+	cluster_1_node_4_2motifs	R	207	216	10.9
hg38_chr19_22634112_22634465_+	cluster_1_node_4_2motifs	D	192	201	6.2
hg38_chr19_2273513_2274079_+	cluster_1_node_4_2motifs	D	304	313	10.9
hg38_chr19_23274099_23274455_+	cluster_1_node_4_2motifs	R	152	161	6.7
hg38_chr19_23395330_23395665_+	cluster_1_node_4_2motifs	R	160	169	6.2
hg38_chr19_2427445_2427831_+	cluster_1_node_4_2motifs	R	146	155	8.4
hg38_chr19_2456930_2457207_+	cluster_1_node_4_2motifs	R	117	126	8.1
hg38_chr19_2543431_2543838_+	cluster_1_node_4_2motifs	R	251	260	8.6
hg38_chr19_2739976_2740464_+	cluster_1_node_4_2motifs	R	193	202	4.1
hg38_chr19_27793854_27794372_+	cluster_1_node_4_2motifs	D	184	193	5.8
hg38_chr19_2783245_2783652_+	cluster_1_node_4_2motifs	R	144	153	8.4
hg38_chr19_2900694_2900994_+	cluster_1_node_4_2motifs	D	192	201	7.7
hg38_chr19_2950437_2950969_+	cluster_1_node_4_2motifs	D	227	236	5.3
hg38_chr19_29605841_29606478_+	cluster_1_node_4_2motifs	R	462	471	8.4
hg38_chr19_29715071_29715620_+	cluster_1_node_4_2motifs	D	472	481	8.1
hg38_chr19_29844416_29845256_+	cluster_1_node_4_2motifs	D	286	295	10.9
hg38_chr19_29942008_29942836_+	cluster_1_node_4_2motifs	R	622	631	7.6
hg38_chr19_30227624_30227935_+	cluster_1_node_4_2motifs	D	182	191	4.8
hg38_chr19_3185426_3185959_+	cluster_1_node_4_2motifs	D	134	143	7.8
hg38_chr19_32405429_32406256_+	cluster_1_node_4_2motifs	R	167	176	8.5
hg38_chr19_3284918_3285447_+	cluster_1_node_4_2motifs	D	429	438	10.9
hg38_chr19_32971915_32972428_+	cluster_1_node_4_2motifs	R	334	343	5.0
hg38_chr19_33176658_33177127_+	cluster_1_node_4_2motifs	R	212	221	7.2
hg38_chr19_33373501_33373818_+	cluster_1_node_4_2motifs	D	78	87	3.1
hg38_chr19_34077255_34077541_+	cluster_1_node_4_2motifs	R	56	65	4.5
hg38_chr19_34254266_34255189_+	cluster_1_node_4_2motifs	D	290	299	8.7
hg38_chr19_3434823_3435593_+	cluster_1_node_4_2motifs	R	179	188	8.5
hg38_chr19_34364854_34365210_+	cluster_1_node_4_2motifs	D	127	136	11.1
hg38_chr19_34428079_34428597_+	cluster_1_node_4_2motifs	D	291	300	8.4
hg38_chr19_34676834_34677851_+	cluster_1_node_4_2motifs	R	240	249	7.1
hg38_chr19_34733927_34734367_+	cluster_1_node_4_2motifs	D	82	91	7.6
hg38_chr19_34772936_34773553_+	cluster_1_node_4_2motifs	R	278	287	8.7
hg38_chr19_34963946_34964312_+	cluster_1_node_4_2motifs	R	133	142	7.3
hg38_chr19_35030361_35030726_+	cluster_1_node_4_2motifs	R	180	189	5.8
hg38_chr19_3505782_3506274_+	cluster_1_node_4_2motifs	D	248	257	7.8
hg38_chr19_35247930_35249055_+	cluster_1_node_4_2motifs	D	732	741	11.1
hg38_chr19_35509892_35510208_+	cluster_1_node_4_2motifs	D	161	170	6.7
hg38_chr19_35545257_35545755_+	cluster_1_node_4_2motifs	R	236	245	9.4
hg38_chr19_3557421_3557822_+	cluster_1_node_4_2motifs	D	131	140	5.9
hg38_chr19_35628345_35628889_+	cluster_1_node_4_2motifs	D	399	408	7.2
hg38_chr19_35648004_35648552_+	cluster_1_node_4_2motifs	D	327	336	7.7
